image,response,input_tokens,output_tokens,error_code,error_message
"3631.jpg","Description: The bird has a bright blue head and back, an orange breast patch, and white underparts. It has a slender build with a thin, pointed beak. 1. Common Name: Mountain Bluebird    Scientific Name: Sialia currucoides 2. Common Name: Western Bluebird    Scientific Name: Sialia mexicana 3. Common Name: Eastern Bluebird    Scientific Name: Sialia sialis","398","94","",""
"3632.jpg","Description: The bird has a black and white plumage with a distinctive black mask around its eyes, a white head, and a slender body. It appears to have a short tail and is perched on a branch amidst greenery. 1. Common Name: Asian Paradise-Flycatcher    Scientific Name: Terpsiphone paradisi 2. Common Name: White-rumped Shama    Scientific Name: Copsychus malabaricus 3. Common Name: Black-naped Oriole    Scientific Name: Oriolus chinensis","398","113","",""
"3633.jpg","Description: The bird has a slender body with long wings, a forked tail, and a dark bill. Its plumage is predominantly white with gray on the upper parts and black wingtips. 1. Common Name: Forster's Tern    Scientific Name: Sterna forsteri 2. Common Name: Sandwich Tern    Scientific Name: Thalasseus sandvicensis 3. Common Name: Roseate Tern    Scientific Name: Sterna dougallii","380","103","",""
"3634.jpg","Description: The bird has a bright yellow body with black wings and a black tail. It has a reddish beak and appears to be perched on a branch surrounded by green foliage. 1. Common Name: Black-naped Oriole    Scientific Name: Oriolus chinensis 2. Common Name: Indian Golden Oriole    Scientific Name: Oriolus kundoo 3. Common Name: Eurasian Golden Oriole    Scientific Name: Oriolus oriolus","398","102","",""
"3635.jpg","Description: The bird has a slender body with a long tail, olive-brown upperparts, and pale underparts. It has a thin, pointed beak and is perched among dense vegetation. 1. Common Name: Arctic Warbler    Scientific Name: Phylloscopus borealis 2. Common Name: Willow Warbler    Scientific Name: Phylloscopus trochilus 3. Common Name: Common Chiffchaff    Scientific Name: Phylloscopus collybita","470","108","",""
"3636.jpg","Description: The bird has a dark brown body with lighter underparts, a long neck, and long legs. It appears to be wading through vegetation in water. 1. Common Name: Waterfowl Jacana    Scientific Name: Actophilornis africanus 2. Common Name: Northern Jacana    Scientific Name: Jacana spinosa 3. Common Name: Wattled Jacana    Scientific Name: Jacana jacana","380","92","",""
"3637.jpg","Description: The birds have white underparts, grey upperparts, black caps, and bright red bills and legs. They are standing on a pebbly shore near water. 1. Common Name: Arctic Tern    Scientific Name: Sterna paradisaea 2. Common Name: Forster's Tern    Scientific Name: Sterna forsteri 3. Common Name: Roseate Tern    Scientific Name: Sterna dougallii","380","96","",""
"3638.jpg","Description: The bird is predominantly black with a glossy sheen, has a stout body, and appears to be perched on a concrete structure. It has a short, thick beak and its tail seems relatively short. 1. Common Name: Common Raven    Scientific Name: Corvus corax 2. Common Name: Carrion Crow    Scientific Name: Corvus corone 3. Common Name: American Crow    Scientific Name: Corvus brachyrhynchos","488","103","",""
"3639.jpg","Description: The bird has a white underbelly with a black band across its chest, a grey-brown back, and a distinctive black mask around its eyes. It has orange legs and a short, red-orange beak. It is standing on sandy ground. 1. Common Name: Three-banded Plover    Scientific Name: Charadrius tricollaris 2. Common Name: Black-fronted Dotterel    Scientific Name: Elseyornis melanops 3. Common Name: Kentish Plover    Scientific Name: Charadrius alexandrinus","380","123","",""
"364.jpg","Description: The bird has a black mask-like marking around its eyes, a yellow breast, and olive-brown upperparts. It has a stout, slightly hooked beak and is perched on a wire. 1. Common Name: Great Kiskadee    Scientific Name: Pitangus sulphuratus 2. Common Name: Social Flycatcher    Scientific Name: Myiozetetes similis 3. Common Name: Yellow-throated Flycatcher    Scientific Name: Empidonax flavescens","398","109","",""
"3640.jpg","Description: The bird has a yellowish-green body with a grayish-brown head and a short, conical beak. It appears to be perched on a branch in a tree. 1. Common Name: Yellow-green Tanager    Scientific Name: Tangara schrankii 2. Common Name: Olive-backed Euphonia    Scientific Name: Euphonia gouldi 3. Common Name: Gray-headed Tanager    Scientific Name: Tangara cinereicollis","398","105","",""
"3641.jpg","Description: The birds have mottled brown and gray plumage with darker upperparts and lighter underparts. They have short, stout bills and are standing near water with some seaweed around them. 1. Common Name: Purple Sandpiper    Scientific Name: Calidris maritima 2. Common Name: Ruddy Turnstone    Scientific Name: Arenaria interpres 3. Common Name: Black Turnstone    Scientific Name: Arenaria melanocephala","398","100","",""
"3642.jpg","Description: The bird has a slender body with a long tail, predominantly brown plumage with darker streaks on its back and wings, and a lighter underside. It has a distinctive white eyebrow stripe and a slightly hooked beak. 1. Common Name: Great Kiskadee    Scientific Name: Pitangus sulphuratus 2. Common Name: Couch's Kingbird    Scientific Name: Tyrannus couchii 3. Common Name: Tropical Kingbird    Scientific Name: Tyrannus melancholicus","344","108","",""
"3643.jpg","Description: The bird has a dark plumage with lighter patches under its wings, a robust body, and a hooked beak. It appears to be in flight over a dry grassland area. 1. Common Name: Northern Harrier    Scientific Name: Circus hudsonius 2. Common Name: Swainson's Hawk    Scientific Name: Buteo swainsoni 3. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis","380","102","",""
"3644.jpg","Description: The birds have long necks, slender bodies, and webbed feet. They appear to be perched on wooden posts in a body of water, with dark plumage that is typical for aquatic birds that dive for fish. 1. Common Name: Neotropic Cormorant    Scientific Name: Nannopterum brasilianum 2. Common Name: Double-crested Cormorant    Scientific Name: Phalacrocorax auritus 3. Common Name: Little Cormorant    Scientific Name: Microcarbo niger","398","117","",""
"3645.jpg","Description: The bird appears to be a medium-sized raptor with a slender body, long wings, and a long tail. It has a dark coloration with lighter patches on the underside of its wings, which are visible as it soars against a clear blue sky. 1. Common Name: Northern Harrier    Scientific Name: Circus hudsonius 2. Common Name: Swainson's Hawk    Scientific Name: Buteo swainsoni 3. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis","398","117","",""
"3646.jpg","Description: The bird has a long, slender beak, a small body, and appears to have iridescent feathers around its throat. It is perched on a thin branch with green foliage in the background. 1. Common Name: Anna's Hummingbird    Scientific Name: Calypte anna 2. Common Name: Costa's Hummingbird    Scientific Name: Calypte costae 3. Common Name: Black-chinned Hummingbird    Scientific Name: Archilochus alexandri","398","109","",""
"3647.jpg","Description: The bird has a long, curved orange beak, pinkish-white plumage with black and white wings, and pink legs. It is perched on a branch with a backdrop of green foliage. 1. Common Name: Painted Stork    Scientific Name: Mycteria leucocephala 2. Common Name: Yellow-billed Stork    Scientific Name: Mycteria ibis 3. Common Name: White Stork    Scientific Name: Ciconia ciconia","398","105","",""
"3648.jpg","Description: The bird has a bright yellow underbelly, a grayish-brown back, and a small black mask around its eyes. It has a short, stout beak and is perched on a branch. 1. Common Name: Yellow-rumped Flycatcher    Scientific Name: Ficedula zanthopygia 2. Common Name: Yellow-bellied Flycatcher    Scientific Name: Empidonax flaviventris 3. Common Name: Yellow-breasted Chat    Scientific Name: Icteria virens","398","113","",""
"3649.jpg","Description: The bird appears small with a brownish body, streaked plumage, and is perched among tall grasses. It has a slender build and seems to blend well with its environment. 1. Common Name: House Sparrow    Scientific Name: Passer domesticus 2. Common Name: Eurasian Tree Sparrow    Scientific Name: Passer montanus 3. Common Name: Dunnock    Scientific Name: Prunella modularis","398","96","",""
"365.jpg","Description: The bird has a slender body with a long neck and a sharp, pointed beak. Its plumage is primarily grayish-brown on the back and wings, with a lighter, almost white underbelly. The head is dark gray with a distinctive white stripe running from the eye to the back of the head. It appears to be swimming on water. 1. Common Name: Horned Grebe    Scientific Name: Podiceps auritus 2. Common Name: Red-necked Grebe    Scientific Name: Podiceps grisegena 3. Common Name: Eared Grebe    Scientific Name:","362","128","",""
"3650.jpg","Description: The bird has a robust build with dark brown plumage, a distinctive crest on its head, and a sharp, hooked beak. It is perched on a branch against a clear sky. 1. Common Name: Changeable Hawk-Eagle    Scientific Name: Spizaetus cirrhatus 2. Common Name: Black Hawk-Eagle    Scientific Name: Spizaetus tyrannus 3. Common Name: Crested Serpent-Eagle    Scientific Name: Spilornis cheela","380","107","",""
"3651.jpg","Description: The bird has a large body with predominantly white plumage and a long, slender neck. It possesses a distinctive large bill with a deep throat pouch, which is characteristic of pelicans. The bird is seen floating on water, suggesting it is a waterbird that feeds by scooping fish with its bill. 1. Common Name: Australian Pelican    Scientific Name: Pelecanus conspicillatus 2. Common Name: Great White Pelican    Scientific Name: Pelecanus onocrotalus 3. Common Name: American White Pelican    Scientific Name: Pelecanus erythror","398","128","",""
"3652.jpg","Description: The bird is predominantly black with a glossy appearance, featuring a short tail and a slender beak. It appears to have some lighter coloration around the eyes and possibly on the wings. 1. Common Name: European Starling    Scientific Name: Sturnus vulgaris 2. Common Name: Brewer's Blackbird    Scientific Name: Euphagus cyanocephalus 3. Common Name: Rusty Blackbird    Scientific Name: Euphagus carolinus","416","103","",""
"3653.jpg","Description: The bird has a bright red body with black wings and tail. It has a slender, slightly curved beak which is typical for nectar-feeding birds. The bird is perched on a thin wire against a clear blue sky. 1. Common Name: Scarlet Minivet    Scientific Name: Pericrocotus speciosus 2. Common Name: Crimson Sunbird    Scientific Name: Aethopyga siparaja 3. Common Name: Red-breasted Sunbird    Scientific Name: Anthreptes sericeus","398","114","",""
"3654.jpg","Description: The bird has bright yellow plumage with black markings around the eyes and beak. It has a stout body, short tail, and brownish wings with some white streaks. The legs are pinkish-brown. 1. Common Name: Southern Masked Weaver    Scientific Name: Ploceus velatus 2. Common Name: Northern Masked Weaver    Scientific Name: Ploceus taeniopterus 3. Common Name: Black-headed Weaver    Scientific Name: Ploceus melanocephalus","398","113","",""
"3655.jpg","Description: The bird has a long, slender beak and appears to have iridescent green plumage. It is perched on a thin branch against a clear blue sky. 1. Common Name: Green Hermit    Scientific Name: Phaethornis guy 2. Common Name: Green-crowned Brilliant    Scientific Name: Heliodoxa jacula 3. Common Name: Violet-capped Woodnymph    Scientific Name: Thalurania colombica","380","100","",""
"3656.jpg","Description: The image is too blurry and overexposed to discern any specific features of a bird. There appears to be a dark shape among the branches of a tree, but no details such as color, size, or shape can be accurately described. 1. Common Name: Unknown    Scientific Name: Unknown 2. Common Name: Unknown    Scientific Name: Unknown 3. Common Name: Unknown    Scientific Name: Unknown","398","89","",""
"3657.jpg","Description: The bird appears small with a slender build, perched on a bare branch. It has a light-colored underside and darker wings, with a hint of reddish-brown on its head and back. Its tail is relatively long and narrow. 1. Common Name: House Finch    Scientific Name: Haemorhous mexicanus 2. Common Name: Purple Finch    Scientific Name: Haemorhous purpureus 3. Common Name: Chipping Sparrow    Scientific Name: Spizella passerina","398","112","",""
"3658.jpg","Description: The bird has a slender body with a long, straight bill. Its plumage is primarily grayish-brown on the back and wings, with a white underbelly. It has long legs and appears to be foraging near water among rocks. 1. Common Name: Greenshank    Scientific Name: Tringa nebularia 2. Common Name: Wood Sandpiper    Scientific Name: Tringa glareola 3. Common Name: Common Redshank    Scientific Name: Tringa totanus","344","112","",""
"3659.jpg","Description: The bird appears to be small with a dark plumage, possibly black or very dark brown. It has a slender body, a short tail, and seems to have a pointed beak. The bird is perched among green foliage, which partially obscures it. 1. Common Name: House Sparrow    Scientific Name: Passer domesticus 2. Common Name: European Starling    Scientific Name: Sturnus vulgaris 3. Common Name: Blackcap    Scientific Name: Sylvia atricapilla","398","109","",""
"366.jpg","Description: The bird has a dark blue body, a white face, and a prominent red frontal shield above its beak. It appears to be sitting on a nest made of grasses. 1. Common Name: American Coot    Scientific Name: Fulica americana 2. Common Name: Eurasian Coot    Scientific Name: Fulica atra 3. Common Name: Hawaiian Coot    Scientific Name: Fulica alai","398","93","",""
"3660.jpg","Description: The bird has a slender body with a long tail, a red patch on the back of its head, and a patterned plumage consisting of brown and black spots on its wings and back. Its underparts appear lighter, and it has a sharp, pointed beak suitable for probing wood. 1. Common Name: Freckle-breasted Woodpecker    Scientific Name: Dendropicos maculifrons 2. Common Name: Speckled Woodpecker    Scientific Name: Dendrocopos varius 3. Common Name: Greater Yellownape    Scientific Name: Pic","380","128","",""
"3661.jpg","Description: The bird has a slender body with long wings, a dark upperwing with lighter underparts, and appears to be soaring over water. 1. Common Name: Manx Shearwater    Scientific Name: Puffinus puffinus 2. Common Name: Sooty Shearwater    Scientific Name: Ardenna grisea 3. Common Name: Great Shearwater    Scientific Name: Ardenna gravis","398","91","",""
"3662.jpg","Description: The birds have white underparts with grey upperparts, black caps, and short legs. They are standing on a sandy shore near water. 1. Common Name: Sandwich Tern    Scientific Name: Thalasseus sandvicensis 2. Common Name: Gull-billed Tern    Scientific Name: Gelochelidon nilotica 3. Common Name: Roseate Tern    Scientific Name: Sterna dougallii","398","97","",""
"3663.jpg","Description: The bird appears to be perched among bare tree branches against a clear sky. It has a rounded body with a relatively short tail, and its silhouette suggests a plump build. The bird's head is not distinctly visible, but it seems to have a short beak. 1. Common Name: Eurasian Cuckoo    Scientific Name: Cuculus canorus 2. Common Name: Great Spotted Woodpecker    Scientific Name: Dendrocopos major 3. Common Name: Eurasian Jay    Scientific Name: Garrulus glandarius","344","119","",""
"3664.jpg","Description: The bird has a slender build with a long, thin tail. Its plumage is streaked brown on the back and wings, with a pale underside that also shows some streaking. It has a distinctive facial pattern with a white eyebrow stripe and a dark line through the eye. The beak is short and conical, suited for seed-eating. 1. Common Name: Savannah Sparrow    Scientific Name: Passerculus sandwichensis 2. Common Name: Grasshopper Sparrow    Scientific Name: Ammodramus savannarum 3. Common Name: Baird's Sparrow   ","380","128","",""
"3665.jpg","Description: The bird has a black head, white neck and chest, and a long tail with blue and black feathers. It is standing on the ground in a grassy area. 1. Common Name: European Magpie    Scientific Name: Pica pica 2. Common Name: Yellow-billed Magpie    Scientific Name: Pica nuttalli 3. Common Name: Black-billed Magpie    Scientific Name: Pica hudsonia","380","96","",""
"3666.jpg","Description: The bird has a slender body with long wings and a long tail. Its plumage is primarily brown with darker streaks on the back and lighter underparts. It has a sharp, hooked beak typical of raptors and is perched on a roof. 1. Common Name: Common Kestrel    Scientific Name: Falco tinnunculus 2. Common Name: Eurasian Hobby    Scientific Name: Falco subbuteo 3. Common Name: Peregrine Falcon    Scientific Name: Falco peregrinus","398","116","",""
"3667.jpg","Description: The bird has a slender body with predominantly white plumage. It features a black cap extending from the beak to the nape, a long yellow-orange beak with a black tip, and black legs. The wings are long and pointed, and it appears to be standing on a sandy surface. 1. Common Name: Sandwich Tern    Scientific Name: Thalasseus sandvicensis 2. Common Name: Royal Tern    Scientific Name: Thalasseus maximus 3. Common Name: Gull-billed Tern    Scientific Name: Gelochelidon nilotica","380","128","",""
"3668.jpg","Description: The bird has a black head with a white stripe above the eye, a white throat and belly, and black wings with white patches. It has a slender build and a long tail. 1. Common Name: Willie Wagtail    Scientific Name: Rhipidura javanica 2. Common Name: White-browed Fantail Flycatcher    Scientific Name: Rhipidura aureola 3. Common Name: Asian Paradise Flycatcher    Scientific Name: Terpsiphone paradisi","380","107","",""
"3669.jpg","Description: The bird has a predominantly dark plumage with a white underside. It has a slender body, long legs, and a notably long tail which is fanned out. The beak is short and pointed, suitable for insectivorous feeding habits. 1. Common Name: Willie Wagtail    Scientific Name: Rhipidura javanica 2. Common Name: Grey Fantail    Scientific Name: Rhipidura javanica 3. Common Name: White-browed Fantail Flycatcher    Scientific Name: Rhipidura aureola","380","119","",""
"367.jpg","Description: The bird has a black head, white wing bars, and a rusty-orange breast with a white belly. It is perched on a branch amidst trees. 1. Common Name: Eastern Towhee    Scientific Name: Pipilo erythrophthalmus 2. Common Name: Spotted Towhee    Scientific Name: Pipilo maculatus 3. Common Name: Green-tailed Towhee    Scientific Name: Pipilo chlorurus","398","94","",""
"3670.jpg","Description: The bird has a greyish-brown upper body with a white underbelly. It features a distinctive black band across its chest and bright yellow legs. Its head is marked with a white stripe above the eye and a black stripe below it, extending towards the back of the head. The beak is yellow with a black tip. 1. Common Name: Spur-winged Lapwing    Scientific Name: Vanellus spinosus 2. Common Name: Crowned Lapwing    Scientific Name: Vanellus coronatus 3. Common Name: Blacksmith Lapwing    Scientific Name: Vanell","380","128","",""
"3671.jpg","Description: The bird is predominantly black with a slender body, long neck, and a sharp, hooked beak. It appears to have a glossy sheen on its feathers and is standing on the ground amidst grassy terrain. 1. Common Name: Neotropic Cormorant    Scientific Name: Nannopterum brasilianum 2. Common Name: Little Cormorant    Scientific Name: Microcarbo niger 3. Common Name: Indian Cormorant    Scientific Name: Phalacrocorax fuscicollis","434","115","",""
"3672.jpg","Description: The bird has a slender body with a long tail, a short beak, and appears to have a dark coloration on its head and back, with lighter underparts. It is perched on a surface and seems to be looking upwards. 1. Common Name: House Wren    Scientific Name: Troglodytes aedon 2. Common Name: Carolina Wren    Scientific Name: Thryothorus ludovicianus 3. Common Name: Winter Wren    Scientific Name: Troglodytes hiemalis","380","115","",""
"3673.jpg","Description: The bird has a blue cap and white face with a black stripe through the eye. Its underparts are pale yellow, and its wings and tail are blue with some white markings. It is perched on a branch near a piece of food. 1. Common Name: Eurasian Blue Tit    Scientific Name: Cyanistes caeruleus 2. Common Name: Carolina Chickadee    Scientific Name: Poecile carolinensis 3. Common Name: Black-capped Chickadee    Scientific Name: Poecile atricapillus","380","115","",""
"3674.jpg","Description: The bird has a robust build with a dark brown plumage, a distinctive crest of feathers on its head, and a sharp, hooked beak. It has yellow eyes and legs, with white underparts visible near the tail. 1. Common Name: Long-crested Eagle    Scientific Name: Lophaetus occipitalis 2. Common Name: Changeable Hawk-Eagle    Scientific Name: Spizaetus cirrhatus 3. Common Name: Bateleur    Scientific Name: Terathopius ecaudatus","470","116","",""
"3675.jpg","Description: The image shows multiple birds peeking out from small holes in what appears to be a wooden structure. The birds have dark plumage with lighter areas around their eyes and beaks. Their eyes are prominent and dark, and they seem to be perched closely together within the holes. 1. Common Name: House Martin    Scientific Name: Delichon urbicum 2. Common Name: Purple Martin    Scientific Name: Progne subis 3. Common Name: Barn Swallow    Scientific Name: Hirundo rustica","398","111","",""
"3676.jpg","Description: The bird has a slender body with a long tail, a small head, and a short beak. Its plumage is primarily brown with a slightly darker back and wings, and it appears to have a lighter underside. It is perched on a branch surrounded by green foliage. 1. Common Name: Red-eyed Dove    Scientific Name: Streptopelia semitorquata 2. Common Name: Laughing Dove    Scientific Name: Spilopelia senegalensis 3. Common Name: African Olive Pigeon    Scientific Name: Columba arquatrix","380","122","",""
"3677.jpg","Description: The bird has a grey head and neck with a glossy sheen, a white rump, and a black tail with a white band. Its wings have black spots, and it has orange-red legs and feet. It is standing near a curb on grass. 1. Common Name: Rock Pigeon    Scientific Name: Columba livia 2. Common Name: Feral Pigeon    Scientific Name: Columba livia 3. Common Name: Rock Dove    Scientific Name: Columba livia","398","110","",""
"3678.jpg","Description: The bird has a medium-sized body with broad wings and a relatively long tail. Its plumage appears to be mottled brown and white, with darker markings on the wings and tail. The bird is in flight, showing a light-colored underside and a darker back. 1. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis 2. Common Name: Swainson's Hawk    Scientific Name: Buteo swainsoni 3. Common Name: Ferruginous Hawk    Scientific Name: Buteo regalis","380","121","",""
"3679.jpg","Description: The bird appears to be large with broad wings, dark plumage, and is captured in flight against a backdrop of bare tree branches. It has a robust body and seems to have a hooked beak, which is characteristic of birds of prey. 1. Common Name: Common Raven    Scientific Name: Corvus corax 2. Common Name: Turkey Vulture    Scientific Name: Cathartes aura 3. Common Name: Red-tailed Hawk    Scientific Name: Buteo jamaicensis","344","109","",""
"368.jpg","Description: The bird has a slender body with a forked tail, dark brown upperparts, and lighter underparts. It is perched on a barbed wire against a backdrop of dry grass. 1. Common Name: Northern Rough-winged Swallow    Scientific Name: Stelgidopteryx serripennis 2. Common Name: Bank Swallow    Scientific Name: Riparia riparia 3. Common Name: Cliff Swallow    Scientific Name: Petrochelidon pyrrhonota","398","106","",""
"3680.jpg","Description: The bird has a vibrant blue body with a glossy sheen, a bright red beak, and a crest on its head. It is perched on a branch with bare twigs around it. 1. Common Name: Indian Roller    Scientific Name: Coracias benghalensis 2. Common Name: European Roller    Scientific Name: Coracias garrulus 3. Common Name: Abyssinian Roller    Scientific Name: Coracias abyssinicus","380","99","",""
"3681.jpg","Description: The bird has long, narrow wings with finger-like tips, a dark brown body with lighter underparts, and a relatively long tail. It appears to be soaring with its wings fully extended. 1. Common Name: Northern Harrier    Scientific Name: Circus hudsonius 2. Common Name: Montagu's Harrier    Scientific Name: Circus pygargus 3. Common Name: Pallid Harrier    Scientific Name: Circus macrourus","380","99","",""
"3682.jpg","Description: The bird has a long, straight black bill, a white underbelly, and a chestnut-colored patch on its side. Its head is dark with a white stripe extending from the beak over the eye to the back of the head. It has a greyish-blue back and wings. 1. Common Name: Ringed Kingfisher    Scientific Name: Megaceryle torquata 2. Common Name: Amazon Kingfisher    Scientific Name: Chloroceryle amazona 3. Common Name: Green Kingfisher    Scientific Name: Chloroceryle americana","398","126","",""
"3683.jpg","Description: The bird has a slender body with long, thin legs that are pinkish-red. It has a long, straight black bill and a distinctive black and white plumage pattern, with a black head and neck and a white body. It is standing in shallow water near reeds. 1. Common Name: Black-winged Stilt    Scientific Name: Himantopus himantopus 2. Common Name: Black-necked Stilt    Scientific Name: Himantopus mexicanus 3. Common Name: Pied Avocet    Scientific Name: Recurvirostra avosetta","398","124","",""
"3684.jpg","Description: The bird has a vibrant metallic blue body with a slightly darker head and tail. It has a slender build and a long, curved beak. The wings appear to have some iridescent greenish-blue sheen. 1. Common Name: Violet-backed Starling    Scientific Name: Cinnyricinclus leucogaster 2. Common Name: Blue-eared Starling    Scientific Name: Lamprotornis chalybaeus 3. Common Name: Purple Glossy-Starling    Scientific Name: Lamprotornis purpureus","398","117","",""
"3685.jpg","Description: The bird appears to be small to medium-sized with a slender build. It has a dark plumage, possibly black or very dark brown, which is difficult to ascertain due to the lighting. The bird has a relatively long tail, a short beak, and seems to have a slightly raised crest or head feathers. It is standing on a light-colored surface, possibly concrete. 1. Common Name: Boat-tailed Grackle    Scientific Name: Quiscalus major 2. Common Name: Great-tailed Grackle    Scientific Name: Quiscalus mexicanus 3. Common Name: Common Grackle ","398","128","",""
"3686.jpg","Description: The bird has a bright orange-red breast, a grey-brown back, and a white belly. It has a small black eye and a short, pointed beak. There is snow on its head and it appears to be perched on a branch. 1. Common Name: European Robin    Scientific Name: Erithacus rubecula 2. Common Name: Siberian Rubythroat    Scientific Name: Luscinia calliope 3. Common Name: Red-flanked Bluetail    Scientific Name: Tarsiger cyanurus","398","115","",""
"3687.jpg","Description: The bird has a slender build with a long tail, a light-colored underside, and a brownish back. Its head is grayish, and it has a thin, slightly curved beak. It appears to be perched on a branch surrounded by foliage. 1. Common Name: Pale-vented Thrush    Scientific Name: Catharus maculatus 2. Common Name: Gray-cheeked Thrush    Scientific Name: Catharus minimus 3. Common Name: Swainson's Thrush    Scientific Name: Catharus ustulatus","398","118","",""
"3688.jpg","Description: The bird has a slender build with a long tail, streaked brown plumage on its back and wings, and a pale underside. It has a distinctive facial pattern with a white eyebrow stripe and a small, pointed beak. Its legs are relatively long and thin. 1. Common Name: Grasshopper Sparrow    Scientific Name: Ammodramus savannarum 2. Common Name: Savannah Sparrow    Scientific Name: Passerculus sandwichensis 3. Common Name: Henslow's Sparrow    Scientific Name: Ammodramus henslowii","380","124","",""
"3689.jpg","Description: The bird has a slender body with a long tail, a grayish-brown back, and a pale yellow belly. It has a short, pointed beak and appears to be perched on a branch. 1. Common Name: Couch's Kingbird    Scientific Name: Tyrannus couchii 2. Common Name: Tropical Kingbird    Scientific Name: Tyrannus melancholicus 3. Common Name: Cassin's Kingbird    Scientific Name: Tyrannus vociferans","380","106","",""
"369.jpg","Description: The bird has a slender body with a white underbelly and a speckled brown back. It has a long, thin, dark beak and relatively short legs. The head is small with a patterned brown and white crown. 1. Common Name: Baird's Sandpiper    Scientific Name: Calidris bairdii 2. Common Name: Semipalmated Sandpiper    Scientific Name: Calidris pusilla 3. Common Name: Pectoral Sandpiper    Scientific Name: Calidris melanotos","398","119","",""
"3690.jpg","Description: The birds have long necks, reddish-brown bodies with darker wings, and distinctive white faces with dark eye patches. They are seen swimming in water with young goslings nearby. 1. Common Name: Egyptian Goose    Scientific Name: Alopochen aegyptiaca 2. Common Name: Canada Goose    Scientific Name: Branta canadensis 3. Common Name: Greylag Goose    Scientific Name: Anser anser","344","99","",""
"3691.jpg","Description: The bird has a small, compact body with a short tail. It features a brownish-gray coloration on its head and back, with lighter underparts. Its wings are darker with some lighter edges, and it has a thin, pointed beak suitable for picking insects. The bird is perched among dry vegetation. 1. Common Name: Eurasian Penduline Tit    Scientific Name: Remiz pendulinus 2. Common Name: Willow Warbler    Scientific Name: Phylloscopus trochilus 3. Common Name: Lesser Whitethroat    Scientific Name: Curruca cur","380","128","",""
"3692.jpg","Description: The bird has a white underside with a rusty-orange breast, a black mask around its eyes, a grey head, and a short tail. It is perched on a wire against a clear blue sky. 1. Common Name: Redstart    Scientific Name: Phoenicurus phoenicurus 2. Common Name: Black Redstart    Scientific Name: Phoenicurus ochruros 3. Common Name: Common Redstart    Scientific Name: Phoenicurus phoenicurus","398","107","",""
"3693.jpg","Description: The bird has a yellowish-green body with darker wings and tail. It appears to have a slender build and is standing on a paved surface. 1. Common Name: Yellow-vented Bulbul    Scientific Name: Pycnonotus goiavier 2. Common Name: Olive-backed Sunbird    Scientific Name: Cinnyris jugularis 3. Common Name: Yellow-vented Bulbul    Scientific Name: Pycnonotus goiavier","398","100","",""
"3694.jpg","Description: The bird has a slender body with brown and white mottled plumage, a long, thin, slightly curved beak, and is clinging vertically to a tree trunk. 1. Common Name: Eurasian Treecreeper    Scientific Name: Certhia familiaris 2. Common Name: Brown Creeper    Scientific Name: Certhia americana 3. Common Name: Short-toed Treecreeper    Scientific Name: Certhia brachydactyla","380","104","",""
"3695.jpg","Description: The bird has a slender body with long legs and a long, straight bill. Its plumage appears to be mottled brown on the back and lighter underneath, suitable for camouflage in wetland environments. It is seen wading in shallow water. 1. Common Name: Greenshank    Scientific Name: Tringa nebularia 2. Common Name: Wood Sandpiper    Scientific Name: Tringa glareola 3. Common Name: Common Redshank    Scientific Name: Tringa totanus","380","112","",""
"3696.jpg","Description: The bird has a white body with grey wings, a black cap on its head, and an orange beak with a black tip. It is standing on a sandy beach near water. 1. Common Name: Royal Tern    Scientific Name: Thalasseus maximus 2. Common Name: Sandwich Tern    Scientific Name: Thalasseus sandvicensis 3. Common Name: Caspian Tern    Scientific Name: Hydroprogne caspia","380","103","",""
"3697.jpg","Description: The bird has a greenish-yellow back with black and white barred wings and tail. Its underparts are pale yellow. It has a red cap on its head, a white face with a black stripe running through the eye, and a short, pointed beak. It is perched on a metal post. 1. Common Name: Lineated Woodpecker    Scientific Name: Dryocopus lineatus 2. Common Name: Pale-billed Woodpecker    Scientific Name: Campephilus guatemalensis 3. Common Name: Green-barred Woodpecker    Scientific Name: Colap","398","128","",""
"3698.jpg","Description: The bird is predominantly bright red with a slightly darker red tail and wings. It has a slender build, a short, pointed beak, and black eyes. It appears to be perched on a branch in a wooded area. 1. Common Name: Summer Tanager    Scientific Name: Piranga rubra 2. Common Name: Scarlet Tanager    Scientific Name: Piranga olivacea 3. Common Name: Vermilion Flycatcher    Scientific Name: Pyrocephalus rubinus","398","107","",""
"3699.jpg","Description: The bird has a sleek black plumage with a glossy sheen, a sharp pointed beak, and bright orange eyes. It appears to be perched on a wire. 1. Common Name: Rusty Blackbird    Scientific Name: Euphagus carolinus 2. Common Name: Brewer's Blackbird    Scientific Name: Euphagus cyanocephalus 3. Common Name: Common Grackle    Scientific Name: Quiscalus quiscula","398","102","",""
"37.jpg","Description: The bird has a distinctive black and white striped crown, a pale gray body with brown streaks on the back, and an orange beak. It is perched on a thin branch with green foliage around. 1. Common Name: White-crowned Sparrow    Scientific Name: Zonotrichia leucophrys 2. Common Name: Golden-crowned Sparrow    Scientific Name: Zonotrichia atricapilla 3. Common Name: Chipping Sparrow    Scientific Name: Spizella passerina","398","113","",""
